id,title,content,label,sentences,key_sentence
1291,Cha_nghi_phạm_cứa_cổ_tài_xế_taxi_'Con_trai_tôi_nhút_nhát','',7,30,7
1292,Vụ_nhân_viên_cây_xăng_bị_sát_hại_Cha_con_hẹn_sáng_30_Tết_cùng_về_quê,'',7,22,7
1293,120_giờ_lần_dấu_kẻ_cứa_cổ_tài_xế_taxi_cạnh_sân_vận_động_Mỹ_Đình,'',7,28,7
1294,Cô_giáo_chủ_nhiệm_lớp_có_6_học_sinh_chết_đuối_ở_Quảng_Nam_'Sáng_các_em_còn_đến_nhà_thầy_cô_chúc_Tết_mà_chiều_đã_gặp_nạn','',7,34,7
1295,Xe_Santa_Fe_vừa_sửa_xong_thì_gặp_tai_nạn_khiến_3_người_tử_vong,'',7,11,7
1296,Cô_gái_27_lấy_chồng_70_tuổi_ở_Hà_Nam_'Bao_năm_qua_tôi_chẳng_biết_Tết_là_gì','',7,21,7
1297,Thiếu_nữ_bị_3_thanh_niên_say_rượu_tông_xe_trọng_thương,'',7,11,7
1298,Thiếu_niên_16_tuổi_đâm_chết_người_đàn_ông_ở_Sài_Gòn,'',7,11,7
1299,"Kẻ_cướp_gửi_thư_xin_lỗi,_trả_100_triệu_cho_nạn_nhân_ở_Bình_Dương_vẫn_sẽ_bị_xử_lý_hình_sự",'',7,16,7
1300,Phương_Nga_'Tôi_sống_rất_áp_lực','',7,40,7
1301,Chân_dung_bà_trùm_Việt_trong_đường_dây_buôn_nội_tạng_xuyên_quốc_gia,'',7,19,7
1302,Nỗi_niềm_những_người_bám_trụ_thành_phố_mưu_sinh_dịp_Tết,'',7,28,7
1303,"Nam_tài_xế_đến_tận_nhà_xin_lỗi_trực_tiếp_người_phụ_nữ_bị_mình_tát_ở_Đồng_Nai_'Em_vui_lòng_bỏ_qua_cho_anh,_cảm_ơn_em!'",'',7,22,7
1304,Clip_Giật_mình_bóng_cười_tràn_ra_vỉa_hè_phố_lớn_Hà_Nội_những_ngày_đầu_năm_Tết_Kỷ_Hợi_2019,'',7,16,7
1305,"Năm_Kỷ_Hợi,_làng_Ném_Thượng_có_bỏ_lễ_hội_chém_lợn",'',7,27,7
1306,Chân_dung_'nữ_quái'_cầm_đầu_đường_dây_mua_bán_thận_lớn_nhất_Việt_Nam,'',7,35,7
1307,Nạn_nhân_bị_cướp_107_triệu_đồng_mong_công_an_không_truy_bắt_hung_thủ,'',7,33,7
1308,Bắt_nhóm_dàn_cảnh_trộm_tài_sản_trên_xe_buýt_tại_TP_HCM_những_ngày_cận_Tết,'',7,12,7
1309,Hoa_hậu_Phương_Nga_nói_về_quyết_định_đình_chỉ_bị_can_'Không_còn_sung_sướng_gì','',7,14,7
1310,"Nhan_sắc_hoa_hậu_Phương_Nga_sau_hơn_4_năm_vướng_cáo_buộc_lừa_16,5_tỷ",'',7,16,7
1311,Tài_xế_tát_phụ_nữ_ngày_đầu_năm_trực_tiếp_xin_lỗi_nạn_nhân,'',7,13,7
1312,"Vụ_án_bị_đình_chỉ,_hoa_hậu_Phương_Nga_có_được_bồi_thường",'',7,27,7
1313,Tài_xế_ô_tô_thẳng_tay_tát_người_phụ_nữ_sau_va_chạm_với_bé_trai_'Nếu_biết_em_ở_đâu_tôi_sẽ_đến_tận_nhà_xin_lỗi._Mong_mọi_người_bỏ_qua_cho_tôi','',7,14,7
1314,Cái_Tết_đầu_tiên_được_nhìn_thấy_ánh_sáng_mặt_trời_sau_hơn_1_năm_mù_lòa_của_bé_Gia_Anh,'',7,29,7
1315,Chuyện_vợ_chồng_nữ_thiếu_tá_công_an_nửa_đêm_dựng_nhau_ra_hiện_trường,'',7,12,7
1316,Người_đàn_ông_đi_ôtô_tát_phụ_nữ_chở_con_nhỏ_lên_tiếng_xin_lỗi,'',7,17,7
1317,Người_mẹ_16_năm_tìm_con_gái_bị_lừa_bán_sang_Trung_Quốc,'',7,34,7
1318,Các_chi_tiết_gây_chú_ý_nhất_phiên_tòa_Vũ_'nhôm'_và_2_cựu_Thứ_trưởng,'',7,20,7
1319,Cái_Tết_thứ_2_của_'người_mẹ_điên'_ở_Trà_Vinh_Hạnh_phúc_và_tràn_ngập_tiếng_cười_khi_con_gái_cất_tiếng_gọi_mẹ,'',7,38,7
1320,Vụ_tài_xế_ô_tô_tát_phụ_nữ_sau_va_chạm_với_bé_trai_chạy_sang_đường_Dân_mạng_đến_tận_nhà_thay_phiên_ứng_trực_2424_để_đòi_công_bằng,'',7,11,7
1321,NÓNG_Nữ_cán_bộ_trung_tâm_pháp_y_bị_sát_hại_dã_man,'',7,12,7
1322,Công_bố_đặc_điểm_nhận_dạng_nghi_phạm_cứa_cổ_tài_xế_taxi_tại_Mỹ_Đình,'',7,11,7
1323,"Ngày_1_Tết_Kỷ_Hợi,_15_người_chết_vì_tai_nạn_giao_thông_giảm",'',7,12,7
1324,Tòa_tuyên_án_với_hai_cựu_thứ_trưởng_Bộ_Công_an,'',7,14,7
1325,Mẹ_trẻ_đánh_cược_mạng_sống_sinh_tứ_thai_đón_mùa_xuân_đầu_tiên_bên_các_con_'Tết_của_em_dựa_hết_vào_chồng','',7,26,7
1326,"Nỗi_lòng_của_những_sinh_viên_bám_trụ_Hà_Nội_trong_dịp_Tết_để_làm_thêm_'Buồn_chứ,_nhưng_vẫn_phải_cố_gắng…'",'',7,26,7
1327,"Ông_vua_lên_ngôi_mùng_2_Tết,_thường_giả_điên_chống_giặc",'',7,35,7
1328,Tội_ác_của_thai_phụ_cầm_đầu_đường_dây_buôn_bán_bào_thai_qua_biên_giới,'',7,15,7
1329,Cựu_thứ_trưởng_công_an_Bùi_Văn_Thành_bị_phạt_30_tháng_tù,'',7,18,7
1330,Tòa_tuyên_Hoàng_Công_Lương_42_tháng_tù,'',7,50,7
1331,"Vũ_'Nhôm'_Bị_cáo_thấy_xấu_hổ,_nhục_nhã",'',7,35,7
1332,Người_dân_ngồi_kín_phòng_theo_dõi_tòa_tuyên_án_Hoàng_Công_Lương,'',7,19,7
1333,Nguyên_đơn_khóc_tại_tòa_khi_thắng_kiện_chủ_tịch_xã,'',7,13,7
1334,Chi_tiết_lạ_vụ_tài_xế_taxi_bị_cứa_cổ_tử_vong_ở_sân_vận_động_Mỹ_Đình,'',7,16,7
1335,"Trưa_30_Tết,_nhiều_tiểu_thương_Sài_Gòn_tự_tay_đập_chậu_hoa_cảnh,_vứt_la_liệt_ở_công_viên",'',7,13,7
1336,"Đấu_giá_thiên_thạch_mặt_trăng,_đại_gia_xây_chùa_lớn_nhất_Việt_Nam",'',7,25,7
1337,Tài_xế_taxi_nhặt_vật_cản_dài_2m_trên_cao_tốc_Hà_Nội__Hải_Phòng,'',7,11,7
1338,Trưởng_thôn_nói_về_nghi_phạm_giết_tài_xế_taxi_ở_Hà_Nội_Cha_vay_được_5_triệu_đồng_để_mổ_cũng_bị_con_trộm_đi_chơi_game,'',7,14,7
1339,"Pháo_hoa_rợp_trời_đêm_giao_thừa,_cả_nước_hân_hoan_chào_đón_năm_mới_Kỷ_Hợi_2019",'',7,30,7
1340,Xót_lòng_những_đứa_trẻ_phải_đón_tết_trước_cổng_bệnh_viện_ở_Hà_Nội_Nhắc_đến_quê_nhà_lại_ứa_nước_mắt_vì_nhớ,'',7,25,7
1341,Niềm_vui_được_nhập_quốc_tịch_của_bản_người_Vân_Kiều,'',7,27,7
1342,Công_an_Hà_Nội_triệt_phá_nhóm_cho_vay_nặng_lãi,'',7,13,7
1343,Xử_chung_thân_kẻ_dùng_búa_giết_vợ_rồi_đẩy_xuống_sông,'',7,12,7
1344,Vũ_'nhôm'_Bị_cáo_xin_nhận_những_sai_phạm_của_mình,'',7,23,7
1345,"Bảo_vệ_cha,_1_thanh_niên_bị_TAND_Phú_Yên_kết_án_oan_1_năm_6_tháng_tù",'',7,15,7
1346,"Nữ_công_nhân_bị_'công_an_dỏm'_ép_quan_hệ,_cướp_tài_sản",'',7,11,7
1347,Nhận_lại_120_triệu_bị_đánh_rơi_trên_đường_đi_chúc_Tết,'',7,15,7
1348,Bộ_Công_an_bắt_đường_dây_bán_thận_lớn_nhất_từ_trước_đến_nay,'',7,21,7
1349,Ngôi_chùa_duy_nhất_có_mộ_heo_5_móng_ở_miền_Tây,'',7,15,7
1350,Nổ_súng_giữa_đêm_bắt_băng_trộm_chuyên_nghiệp_ở_Sài_Gòn,'',7,26,7
1351,Sếp_công_an_chối_trách_nhiệm_khi_Vũ_'Nhôm'_thao_túng_đất_vàng,'',7,42,7
1352,Người_phụ_nữ_mất_gần_2_tỷ_cho_bạn_trên_mạng_xã_hội_vay,'',7,11,7
1353,Nhóm_côn_đồ_truy_sát_2_anh_em_ở_quán_ăn_đêm,'',7,11,7
1354,Vũ_'nhôm'_'Không_ai_làm_từ_thiện_mà_lại_đi_kể','',7,44,7
1355,Vụ_ô_tô_'điên'_lao_lên_vỉa_hè_tông_2_mẹ_con_đang_đứng_chờ_xe_buýt_Bắt_tạm_giam_tài_xế,'',7,15,7
1356,Những_điều_chưa_sáng_tỏ_ở_phiên_xét_xử_vụ_án_Hoàng_Công_Lương,'',7,30,7
1357,Những_ồn_ào_xoay_quanh_sự_nghiệp_của_nữ_đại_gia_bất_động_sản_Dương_Thị_Bạch_Diệp,'',7,24,7
1358,Hai_cựu_thứ_trưởng_công_an_hầu_tòa_cùng_Vũ_'Nhôm','',7,22,7
1359,An_ninh_thắt_chặt_tại_tòa_xử_2_cựu_thứ_trưởng_Bộ_Công_an_và_Vũ_'nhôm','',7,14,7
1360,Tạ_mộ_ngày_cuối_năm_Rộn_ràng_và_độc_đáo_dịch_vụ_cúng_Tết_online,'',7,11,7
1361,Clip_Tiểu_thương_chợ_hoa_Hạ_Long_tự_tay_chặt_phá_quất_cảnh_vì_bị_trả_giá_quá_rẻ,'',7,13,7
1362,Tết_buồn_của_gia_đình_có_mẹ_tử_vong_do_TNGT_khi_đang_đi_bán_bào_thai,'',7,22,7
1363,Tâm_sự_xót_xa_của_gia_đình_tài_xế_Hoàng_trong_vụ_container_đâm_Innova_đi_lùi_trên_cao_tốc_'Hai_tết_rồi_các_con_luôn_hỏi_bố_đi_đâu_mà_không_về_nhà','',7,22,7
1364,Hé_lộ_lời_nhắn_cuối_cùng_của_nghi_can_sát_hại_2_mẹ_con_cô_giáo_ở_Phú_Thọ,'',7,18,7
1365,Vì_sao_đại_gia_Dương_Thị_Bạch_Diệp_khiến_hàng_loạt_quan_chức_TP.HCM_bị_bắt,'',7,13,7
1366,Clip_thót_tim_2_mẹ_con_thoát_chết_thần_kỳ_khi_bị_xe_container_kéo_lê,'',7,19,7
1367,Trung_tá_'dùng_chân_tác_động_vào_người_nhân_chứng'_Lời_công_an...,'',7,13,7
1368,"Hai_xe_chở_khách_về_quê_ăn_tết_tông_nhau,_hàng_chục_người_mắc_kẹt",'',7,16,7
1369,"Bảo_vệ_lừa_14_người_mua_xe_thanh_lý_chiếm_đoạt_5,3_tỷ_đồng",'',7,14,7
1370,Bắt_tạm_giam_4_tháng_với_lái_xe_tông_8_người_chết_ở_Hải_Dương,'',7,11,7
1371,"Vụ_Hoàng_Công_Lương_Đề_nghị_bồi_thường_cho_bệnh_viện_gần_2,5_tỷ",'',7,12,7
1372,"Hoàng_Công_Lương_'Nếu_tôi_phải_đi_tù,_mong_sẽ_không_còn_BS_nào_chịu_chung_số_phận_của_tôi'",'',7,48,7
1373,Đại_gia_cà_phê_lừa_nhiều_ngân_hàng_lĩnh_án_chung_thân,'',7,11,7
1374,Họa_sĩ_Lê_Linh_bật_khóc_tại_phiên_tòa_Thần_đồng_đất_Việt,'',7,36,7
1375,VKS_Hoàng_Công_Lương_không_phải_chịu_trách_nhiệm_về_nước_chạy_thận,'',7,22,7
1376,Thông_tin_bất_ngờ_về_nghi_phạm_gây_ra_vụ_cướp_ngân_hàng_ở_Thái_Bình,'',7,13,7
1377,[Nóng]_Luật_sư_tuyên_bố_phát_hiện_'điều_cực_kỳ_nghiêm_trọng'__làm_giả_chứng_cứ_buộc_tội_BS_Lương,'',7,17,7
1378,"Người_mất_mạng,_kẻ_vào_tù_sau_lời_gạ_gẫm_vật_tay_tại_quán_cháo_lòng",'',7,11,7
1379,"Bất_chấp_việc_có_thể_bị_phạt_đến_80_triệu_đồng,_bao_lì_xì_in_hình_tiền_Việt_Nam_với_nhiều_mệnh_giá_vẫn_được_rao_bán_công_khai_trên_mạng_xã_hội",'',7,21,7
1380,Chàng_trai_Hà_Nội_bị_tai_nạn_giao_thông_hiến_tặng_toàn_bộ_nội_tạng,'',7,13,7
1381,Kẻ_chém_bé_trai_4_tuổi_tử_vong_trên_đường_đi_học_có_thể_đối_diện_mức_án_tử_hình,'',7,12,7
1382,Hoàng_Công_Lương_Luật_sư_khiến_bị_cáo_thấy_'bị_xúc_phạm','',7,15,7
1383,"Lộ_nguyên_nhân_ác_phụ_xuống_tay_sát_hại_chồng,_phi_tang_xác_rồi_báo_mất_tích",'',7,13,7
1384,Đôi_vợ_chồng_cùng_nhóm_dân_chơi_tổ_chức_phê_ma_tuý_trong_căn_nhà_khoá_kín_cửa_tại_Sài_Gòn,'',7,15,7
1385,Chính_phủ_truy_nguyên_nhân_hàng_nghìn_container_phế_liệu_nằm_ở_cảng,'',7,23,7
1386,Tài_xế_lái_xe_tải_đâm_8_cán_bộ_xã_tử_vong_khai_có_ngủ_gật_và_dùng_ma_tuý,'',7,11,7
1387,"Ham_'của_lạ',_hàng_loạt_nam_thanh_niên_'sập_bẫy'_trai_đẹp_ở_nhà_nghỉ",'',7,13,7
1388,"Kẻ_cầm_dao_chém_bé_trai_4_tuổi_tử_vong_hay_vác_loa_đi_lăng_mạ_mọi_người,_gửi_đơn_kiện_khắp_nơi",'',7,17,7
1389,Khởi_tố_vụ_án_lái_xe_tông_chết_8_người_trên_quốc_lộ_5,'',7,11,7
1390,Hà_Văn_Thắm_bất_ngờ_được_trả_lại_hơn_10_tỷ_đồng,'',7,11,7
1391,Luật_sư_Không_có_căn_cứ_truy_tố_Giám_đốc_Bệnh_viện_Hòa_Bình,'',7,24,7
1392,Hơn_100_người_làm_chuyện_phi_pháp_trong_bãi_đất_trống_ở_quận_Bình_Tân,'',7,12,7
1393,Chân_dung_nghi_phạm_chém_dã_man_bé_4_tuổi_tử_vong_ở_Lào_Cai,'',7,18,7
1394,"Tài_xế_nghi_bị_cứa_cổ_gần_SVĐ_Mỹ_Đình_là_người_hiền_lành_chịu_khó,_vợ_nạn_nhân_đang_mang_bầu_bé_thứ_2",'',7,21,7
1395,Nỗi_đau_của_người_thân_tài_xế_taxi_nghi_bị_cứa_cổ_gần_SVĐ_Mỹ_Đình_Người_vợ_đang_mang_thai_5_tháng_suy_sụp_khi_nghe_tin_chồng_mất,'',7,31,7
1396,Đình_chỉ_phó_công_an_phường_đạp_người_làm_chứng_tại_trụ_sở,'',7,16,7
1397,Thông_tin_mới_vụ_trộm_430_lượng_vàng_trong_6_năm_Ngờ_vực...,'',7,20,7
1398,'Sở_Y_tế_Hòa_Bình_chấp_nhận_việc_lập_Đơn_nguyên_thận_nhân_tạo','',7,28,7
1399,Cướp_200_triệu_của_vợ_chồng_người_bán_thịt_heo_rồi_đi_mua_vàng,'',7,15,7
1400,Tài_xế_xe_tải_tông_chết_8_người_ở_Hải_Dương_đối_diện_hình_phạt_nào,'',7,12,7
1401,Sếp_dầu_khí_khai_dùng_nhiều_tỷ_do_Oceanbank_'chăm_sóc'_để_làm_từ_thiện,'',7,11,7
1402,"Sau_tiếng_nổ_lớn_lúc_nửa_đêm,_thi_thể_nam_sinh_nằm_trong_đống_đổ_nát",'',7,13,7
1403,Cuối_năm_bất_ngờ_khi_gặp_lại_2_bé_bị_trao_nhầm_ở_Bình_Phước,'',7,52,7
1404,Tài_xế_bị_kiểm_tra_dính_ma_túy_mừng_phát_khóc_khi_được_'giải_oan','',7,11,7
1405,Hà_Nội_Bé_trai_chết_não_chưa_rõ_nguyên_nhân_ngay_sau_khi_sinh_ở_bệnh_viện_đã_tử_vong,'',7,26,7
1406,Triệu_tập_ông_Hà_Văn_Thắm_đến_phiên_xử_4_sếp_Lọc_hóa_dầu_Bình_Sơn,'',7,15,7
1407,"Chủ_tọa_vụ_chạy_thận_9_người_chết_Không_có_việc_đầu_độc,_giết_người",'',7,25,7
1408,Hà_Nội_Một_bé_gái_sơ_sinh_chết_não_chưa_rõ_nguyên_nhân_ngay_sau_khi_vừa_sinh,'',7,24,7
1409,"Không_khí_thành_phố_Hà_Nội_những_ngày_giáp_Tết_chạm_mức_nguy_hại,_chuyên_gia_lên_tiếng_lý_giải_nguyên_nhân",'',7,12,7
1410,Ám_ảnh_của_tài_xế_thử_hồng_phiến_4_ngày_đêm_không_thể_ngủ,'',7,24,7
1411,"Cận_cảnh_'đội_quân'_ngang_nhiên_chích_điện,_bắt_cá_phóng_sinh_ngay_trước_mặt_người_thả",'',7,22,7
1412,Cấp_giấy_chứng_nhận_kết_hôn_cho_người_lấy_2_vợ_khi_chưa…_ly_hôn,'',7,11,7
1413,‘Ông_tiên’_bán_đất_mở_lớp_học_0_đồng_cho_100_trẻ_em_nghèo_giữa_Sài_Gòn,'',7,25,7
1414,Quảng_Trị_Làm_rõ_nguyên_nhân_bé_trai_6_tuổi_tử_vong_dưới_bể_phốt,'',7,13,7
1415,Doanh_nhân_Hà_Nội_vừa_phẫu_thuật_u_não_vừa_hát_quốc_ca_trên_bàn_mổ,'',7,13,7
1416,"Chồng_tai_biến_nằm_một_chỗ_để_lại_vợ_cùng_2_đứa_con_trai_tâm_thần,_Tết_đến_mà_nhà_không_còn_gạo_nấu_cơm",'',7,33,7
1417,Lập_hàng_rào_bảo_vệ_container_chứa_gỗ_sưa_trăm_tỷ_đồng,'',7,15,7
1418,Nước_mắt_hai_đứa_trẻ_khi_cha_bị_tuyên_tử_hình_vì_giết_mẹ,'',7,59,7
1419,"Vụ_án_chạy_thận_Bị_cáo_Quốc_lại_đổi_lời_khai,_cam_kết_là_lời_khai_cuối_cùng!",'',7,35,7
1420,"Luật_sư_Có_bằng_chứng_'đầu_độc,_giết_người'_ở_vụ_án_Hoàng_Công_Lương",'',7,49,7
1421,"Đến_nhà_thắp_nhang,_gã_đàn_ông_cưỡng_hiếp_con_gái_của_người_yêu_cũ",'',7,13,7
1422,Giết_người_trên_lề_đường_vì_giành_chỗ_ngồi_nhậu_gần_với_một_cô_gái,'',7,14,7
1423,Kẻ_chuyên_ăn_cắp_vali_tại_sân_bay_bị_bắt_khi_chuẩn_bị_đến_Việt_Nam,'',7,11,7
1424,"Chồng_bị_mù_cả_hai_mắt,_con_trai_duy_nhất_qua_đời_vì_tai_nạn_giao_thông,_người_phụ_nữ_chỉ_biết_chắp_tay_kêu_trời",'',7,34,7
1425,"Đã_xác_định_nhóm_đối_tượng_uống_rượu_say,_hành_hung_dã_man_nữ_nhân_viên_ở_Linh_Đàm,_Hà_Nội",'',7,22,7
1426,Hoàng_Công_Lương_có_vai_trò_quan_trọng_thế_nào_ở_bệnh_viện_Hòa_Bình,'',7,37,7
1427,"Cuộc_đối_đáp_đặc_biệt_nhất_vụ_án_chạy_thận_GS_đầu_ngành_nói_'rất_cám_ơn_anh_đã_hỏi_câu_này,_vì_sự_áp_dụng_này_rất_nhiều_người_đã_chết!'",'',7,45,7
1428,Yên_Bái_Hành_động_lạ_của_gã_chồng_sau_khi_cứa_cổ_vợ_tử_vong_lúc_rạng_sáng,'',7,17,7
1429,'Tử_thi_lên_tiếng'_Dấu_vết_trên_tử_thi_phá_sập_niềm_tin_thoát_tội_của_kẻ_6_tiền_án,'',7,39,7
1430,Nam_sinh_khóc_nức_nở_sau_nhát_dao_thấu_ngực_bạn,'',7,12,7
1431,Nhét_tỏi_vào_miệng_thiếu_nữ_và_'bữa_tiệc'_giải_khuây_của_giới_trẻ,'',7,45,7
1432,"Bắt_quả_tang_vợ_cùng_'trai_lạ'_trên_phố,_mặc_cặp_đôi_thanh_minh_người_chồng_gào_lên_cay_đắng_'Con_mày_đang_ốm_nằm_nhà_kia_kìa!'",'',7,41,7
1433,"Chặt_cây_sưa_trăm_tỷ_ở_Hà_Nội_'Chẻ_đôi_khúc_rễ,_dân_làng_mất_ngay_chục_tấn_thóc'",'',7,16,7
1434,Bi_đát_phận_đẻ_thuê_nơi_xứ_người,'',7,23,7
1435,Ai_chịu_trách_nhiệm_về_nước_chạy_thận_trong_vụ_án_Hoàng_Công_Lương,'',7,29,7
1436,"'Tử_thi_lên_tiếng'_Chiếc_điện_thoại_cháy_đen,_4_vết_thương_bất_thường_tố_cáo_tội_ác_kinh_hoàng",'',7,37,7
1437,Vụ_Hoàng_Công_Lương_Không_ai_nhận_trách_nhiệm_về_9_cái_chết,'',7,19,7
1438,Đối_đáp_nảy_lửa_tại_phiên_tòa_xử_Hoàng_Công_Lương,'',7,18,7
1439,Vụ_chạy_thận_9_người_chết_Truy_vấn_việc_Hoàng_Công_Lương_ra_y_lệnh,'',7,18,7
1440,"Vụ_chồng_lái_ô_tô_chở_vợ_con_lao_xuống_sông_'Anh_Giang_rất_vui_vẻ,_hiền_lành'",'',7,22,7
1441,Người_'khiến'_Trưởng_công_an_TP.Thanh_Hóa_bị_tước_quân_tịch_nói_gì,'',7,13,7
1442,"Vũ_'nhôm'_chuyển_nhượng_nhà,_Bùi_Văn_Thành_không_báo_ai",'',7,12,7
1443,"Sau_va_chạm_giao_thông,_tài_xế_xe_Mazda_3_bị_chém_toác_đầu",'',7,11,7
1444,Nhóm_thanh_niên_bị_oan_ở_Sài_Gòn_được_bồi_thường_820_triệu_đồng,'',7,22,7
1445,Vinasun_kháng_cáo_đòi_Grab_bồi_thường_thêm_hơn_36_tỷ_đồng,'',7,14,7
1446,"Mâu_thuẫn_với_đồng_nghiệp,_nam_bảo_vệ_bị_đâm_nhập_viện",'',7,11,7
1447,"Tiết_lộ_mới_trong_vụ_án_9_người_chết_Dùng_hóa_chất_HCL,_HF_là_'tuyệt_chiêu'_nghề_nghiệp!",'',7,22,7
1448,"Quà_tết_biếu_sếp_Món_nào_nịnh_bợ,_món_nào_trong_sáng",'',7,32,7
1449,"Tiết_lộ_điều_kinh_hoàng_vụ_ô_tô_lao_xuống_sông_Hoài,_3_người_tử_vong",'',7,19,7
1450,Người_vợ_bị_chồng_dùng_xăng_đốt_vì_níu_kéo_tình_cảm_không_thành_'Tết_này_em_được_về_với_con_rồi','',7,28,7
1451,Lời_kể_của_bé_gái_14_tuổi_thoát_chết_khi_bố_chở_cả_gia_đình_lao_xuống_sông_vì_cãi_nhau_với_mẹ,'',7,13,7
1452,'Thiên_đường'_hàng_lậu_Tân_Thanh_BCĐ_389_quốc_gia_chỉ_đạo_hỏa_tốc,'',7,13,7
1453,Bà_già_71_tuổi_nhờ_người_mang_súng_đi_xử_trai_trẻ_'không_nghe_lời','',7,16,7
1454,Mất_mạng_vì_liên_tục_khủng_bố_nhà_con_nợ,'',7,14,7
1455,Phơi_bày_thế_lực_đen_bảo_kê_cho_Vũ_'nhôm'_thâu_tóm_cả_đất_của_Bộ_Công_an,'',7,17,7
1456,Tạm_giữ_hình_sự_ông_trùm_'điều_đào'_tra_tấn_dã_man_thiếu_nữ,'',7,19,7
1457,Tử_hình_thủ_phạm_giết_bà_bán_thịt_heo_để_cướp_nữ_trang,'',7,12,7
1458,Vụ_án_chạy_thận_Cấp_trên_phủ_nhận_trách_nhiệm__cấp_dưới_khai_ra_tình_tiết_bất_ngờ,'',7,26,7
1459,Hoàng_Công_Lương_không_nhận_vô_ý_làm_chết_9_bệnh_nhân,'',7,47,7
1460,Được_giảm_án_nhờ_'tương_đối_thành_khẩn'_khi_nói_lời_sau_cùng,'',7,19,7
1461,Nữ_du_khách_Việt_bị_'mắc_kẹt'_tại_Paris_Tôi_vẫn_đang_làm_việc_với_luật_sư_để_xóa_án_bên_Bỉ_rồi_quay_lại_với_cuộc_sống_bình_thường_ở_Việt_Nam,'',7,20,7
1462,Nghi_phạm_giết_và_hãm_hiếp_bé_gái_11_tuổi_từng_bị_chính_vợ_con_mình_viết_đơn_đề_nghị_công_an_bắt_giam,'',7,15,7
1463,Vụ_bé_gái_11_tuổi_bị_giết_hại_rồi_hãm_hiếp_Việc_nghi_phạm_thực_hiện_hành_vi_sau_khi_say_rượu_sẽ_không_được_xem_xét_là_tình_tiết_giảm_nhẹ,'',7,12,7
1464,Một_bị_cáo_phản_bác_lời_khai_của_BS_Hoàng_Công_Lương,'',7,22,7
1465,Nỗi_ám_ảnh_lớn_nhất_ngày_Tết_mang_tên..._đi_xe_khách_về_quê,'',7,21,7
1466,"Cha_phát_hiện_con_trai_nằm_bất_động,_mất_2_bàn_tay_sau_tiếng_nổ_lớn",'',7,15,7
1467,Cuộc_'bắt_tay'_kinh_doanh_máy_chạy_thận_ở_Bệnh_viện_Hoà_Bình,'',7,29,7
1468,Lời_kể_kinh_hoàng_của_tài_xế_taxi_bị_cứa_cổ_ở_Cà_Mau,'',7,23,7
1469,"Ông_nội_của_bé_gái_11_tuổi_bị_giết_và_hiếp_ở_Lạng_Sơn_'Lay_nó_không_dậy,_tôi_sợ_hãi_sờ_lên_mũi_thì_thấy_cháu_không_còn_thở_nữa...'",'',7,19,7
1470,Không_giám_định_tâm_thần_với_Hoàng_Công_Lương,'',7,18,7
1471,Cựu_giám_đốc_Bệnh_viện_đa_khoa_Hòa_Bình_đổ_lỗi_cho_cấp_dưới,'',7,41,7
1472,Quận_1_từng_bốn_lần_đề_nghị_xác_định_chung_cư_nghiêng_để_di_dời_dân,'',7,24,7
1473,Vụ_nữ_du_khách_Việt_bị_'mắc_kẹt'_tại_Paris_Những_trường_hợp_nào_có_thể_xảy_ra_tại_các_phiên_tòa_tiếp_theo_ở_Pháp_và_Bỉ,'',7,18,7
1474,Nam_thanh_niên_17_tuổi_bị_đâm_chết_sau_chầu_nhậu,'',7,15,7
1475,Bs_Hoàng_Công_Lương_bị_cáo_buộc_'chủ_quan_khi_ra_y_lệnh','',7,12,7
1476,Đề_nghị_giám_định_tâm_thần_bác_sĩ_Hoàng_Công_Lương,'',7,14,7
1477,Luật_sư_lại_đề_nghị_hoãn_phiên_tòa_xét_xử_bác_sĩ_Hoàng_Công_Lương,'',7,15,7
1478,Cựu_giám_đốc_Bệnh_viện_đa_khoa_Hòa_Bình_'Bị_cáo_xin_được_nói_từ_đau','',7,13,7
1479,3_bé_có_cha_mẹ_chết_dưới_bánh_container_bất_ngờ_được_tặng_2_căn_hộ,'',7,13,7
1480,Nữ_giám_đốc_đi_siêu_xe_biển_xanh_bị_tố_lừa_đảo_40_tỷ_từ_nhiều_người,'',7,15,7
1481,4_cựu_lãnh_đạo_Công_ty_Lọc_hóa_dầu_Bình_Sơn_sắp_hầu_tòa,'',7,17,7
1482,Nỗi_buồn_của_nam_phạm_nhân_canh_cánh_nỗi_lo_vợ_trẻ_đi_lấy_chồng,'',7,36,7
1483,Thanh_niên_đi_cướp_giật_khóc_nghẹn_xin_về_chăm_vợ_sắp_sinh,'',7,43,7
1484,"Clip_Nam_thanh_niên_bật_lửa_'soi_bình_xăng'_khiến_xe_máy_bốc_cháy_dữ_dội,_nhiều_người_chứng_kiến_khiếp_đảm",'',7,17,7
1485,Khăn_tang_phủ_trắng_đường_làng_ngày_đưa_6_nạn_nhân_thiệt_mạng_trong_vụ_tai_nạn_giao_thông_thảm_khốc_ở_Hải_Dương_về_nơi_an_nghỉ_cuối_cùng,'',7,11,7
1486,"Chủ_vườn_đào_chết,_nghi_tự_tử_Người_nhà_từ_chối_khám_nghiệm_tử_thi",'',7,13,7
1487,Công_an_TPHCM_bắt_giữ_9_đối_tượng_khủng_bố,'',7,13,7
