id,newspaper_id,content,label,RandomForest_tfidf_label,RandomForest_word2vec_label,LogisticRegression_tfidf_label,LogisticRegression_word2vec_label,Gaussian_tfidf_label,Gaussian_word2vec_label,isTrain,average_label
972,37,"Hải_Dương  Thanh_niên sát_hại cô_gái bán hàng rồi tự_sát Thảm_kịch ở Hải_Dương  Tin về sức_khỏe cháu bé bị mẹ ép uống_thuốc sâu Vụ thảm_án ở Hải_Dương  Hung_thủ từng sử_dụng ma_túy Nên đọcTheo lời kể của anh Nguyên , do đang cần người phụ_giúp máy_gặt và thấy Trưởng hiền_lành , nên anh thuê làm_công_việc buộc bao thóc",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
973,37,"     Lúc Trưởng đến làm_thuê cho gia_đình anh Nguyên thì H  đang học lớp 11 ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
974,37,"Sau_đó , Trưởng thỉnh_thoảng có qua_lại nhà anh Nguyên_chơi và thành người_quen của gia đình",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
976,37,"Đến lúc H  học xong lớp 12 và đi bán hàng thuê trên TP Hải_Dương thì Trưởng nảy_sinh tình_cảm ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
977,37,"Khoảng tháng 4/2016 , Trưởng có đặt vấn_đề yêu H ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
979,37,"Tuy_nhiên , H  không đồng_ý vì còn nhỏ và chưa nghĩ_đến chuyện này",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
984,37,"Bị khước_từ tình_cảm , Trưởng đã tìm mọi cách để tiếp_cận khiến cháu H  phải chặn số điện_thoại , nhưng Trưởng không nghe , thậm_chí còn đe_dọa tính_mạng 2 người em của H",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
985,37,"Báo_Gia_đình amp ; Xã_hội cũng dẫn lời anh Đặng_Tuấn_Anh ( cậu_ruột cháu H ) cho_hay , hôm nhận_được tin cháu H bị sát_hại , ông vội về Bệnh_viện Đa_khoa tỉnh , lúc cơ_quan công_an khám_nghiệm tử_thi thì ông thấy trên người cháu H có rất nhiều vết dao đâm Trên cổ có 2 3 vết , có 2 vết đâm thấu tim , cạnh_ngực phải cũng có 2 3 vết đâm Ở phía bụng và hai cánh_tay của cháu đều có vài vết_thương do_dao
",2,1,NULL,NULL,NULL,NULL,NULL,1,NULL
989,37,"Trao_đổi với PV báo Trí_thức trẻ , về tình_trạng sức_khỏe của nghi phạm Trưởng , bác_sỹ Dương_Đức_Hiển Phó_khoa phẫu_thuật gây_mê hồi_sức , Bệnh_viện đa_khoa tỉnh Hải_Dương_cho_biết Vào_khoảng 7h40 phút sáng_ngày 76 , Bệnh_viện Đa_khoa Hải_Dương_tiếp_nhận trường_hợp Phạm_Văn_Trưởng trong tình_trạng bị chấn_thương ở vùng ngực
",2,1,NULL,NULL,NULL,NULL,NULL,1,NULL
990,37,"Trước_khi nhập_viện , bệnh_nhân Trưởng có biểu_hiện vật_vã , huyết_áp không đo được",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
991,37,"Sau đó , các bác_sỹ đã nhanh_chóng tiến_hành cấp_cứu cho bệnh_nhân ",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
992,37,"Bệnh_nhân Trưởng có_nhiều vết_thương đâm thấu phổi ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
993,37,"Hiện , bệnh_nhân Trưởng đang thở_máy và chưa tiếp_xúc được ",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
994,37,"Hiện sự_việc đang được cơ_quan công_an điều_tra , làm rõ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
995,37,"Cự Giải ( tổng_hợp ) Nguồn  Người đưa_tin   ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
996,38,"Vụ thảm_án khiến 3 người trong một gia_đình ở bản_Đông , xã Xuân_Thọ , huyện Như_Thanh , Thanh_Hóa thiệt_mạng xảy_ra rạng_sáng ngày 285 khiến cả_làng quê vốn yên_bình trở_nên rúng động",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
997,38,"Theo thông_tin trên báo_Công_Lý , vụ_án mạng xảy_ra tại nhà ông Quách_Văn_Khánh ( SN 1970 ) khiến vợ ông là bà Phan_Thị_Hoa ( SN 1970 ) và con_gái Quách_Thị_Nhung ( SN 1992 ) bị con_rể là Lê_Huy_Hướng ( SN 1985 , ngụ xã Yên_Lễ , huyện Như_Xuân , tỉnh Thanh_Hóa – là chồng Nhung ) chém chết",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
998,38,"Trao_đổi với báo_chí người_thân của nạn_nhân cho_hay , hai vợ_chồng Hướng kết_hôn đã 4 năm và có với_nhau một con_gái 4 tuổi
",2,1,NULL,NULL,NULL,NULL,NULL,1,NULL
999,38,"Tuy_nhiên , họ sống với_nhau không hạnh_phúc , nảy_sinh mâu_thuẫn gần một năm nay ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1000,38,"Hai người_sống ly_thân , chị Nhung bỏ_về nhà ngoại ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1001,38,"Thời_gian gần_đây , chị này đi_làm công_nhân ở Bắc Ninh",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1002,38,"Căn nhà xảy_ra vụ_việc ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1003,38,"Ngày 27/5 , chị Nhung về_nhà chơi đã lên nhà bố_chồng ở xã Yên_Lễ , huyện Như_Xuân , đón con_gái về_nhà mẹ_đẻ ngủ cùng_mình ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1006,38,"Đến tối Hướng xuống gia_đình nhà_ngoại với ý_định thuyết_phục vợ quay_lại sống như_trước ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1007,38,"Thế_nhưng , chị Nhung nhất_quyết không đồng ý",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1008,38,"     Chiều_hôm đó , Hướng đã hăm_dọa và siết cổ vợ nhưng bất_thành ",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1009,38,"Sau_đó , anh_ta xin đón con về nội ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1010,38,"Đến khoảng 22h , Hướng tiếp_tục quay_lại và xin ngủ một đêm",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1011,38,"Khoảng 1h sáng_ngày 28/5 , chị Quế là dâu cả_nhà ông Khánh đi_làm ăn xa trở_về cùng một người_bạn trong xã ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1012,38,"Ông Khánh_liền lấy xe_máy chở người_bạn của con_dâu về_nhà ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1013,38,"Đúng_lúc này , Hướng trở dậy thực_hiện hành_vi giết_người , rồi tưới xăng lên người châm lửa tự_thiêu
",2,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1014,38,"Dù được mọi_người dập lửa đưa đi cấp_cứu nhưng Hướng đã chết trên đường tới bệnh_viện do vết_thương quá nặng
",2,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1015,38,"Điều đáng nói là việc ra_tay giết vợ và mẹ_vợ rồi tự_sát được Hướng chuẩn_bị từ trước
",2,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1016,38,"Ngay sau vụ_việc xảy_ra , lực_lượng công_an đã về_nhà của Lê_Huy_Hướng_tiến_hành điều_tra ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1017,38,"Tại_đây , lực_lượng công_an đã thu_được 4 bức_thư do Hướng để_lại , trong_đó có bức_thư với nội_dung xin_lỗi gia_đình và con_gái , có bức_thư trong_đó ghi rõ việc tiền_nong nợ ai , ai đang nợ mình Nhờ_em Sơn ( em_trai Hướng ) và em_dâu coi cháu Ngọc_như con của mình và chăm cháu nên_người  một đoạn trong nội_dung thư mà Hướng để lại",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1018,38,"Đến khoảng 10h30 sáng_ngày 285 , lực_lượng điều_tra đã khám_nghiệm hiện_trường xong và bàn_giao thi_thể về cho gia_đình lo hậu_sự ",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1019,38,"Nhiều người_thân , bạn_bè , làng_xóm đến viếng không_ai cầm được nước_mắt ",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1020,38,"Nhiều người ngỡ_ngàng , không hiểu tại_sao mâu_thuẫn gia_đình lại có_thể dẫn đến bi_kịch đau_lòng đến vậy",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1021,39,"Nguyên_nhân dẫn đến cái_chết của Nicola Fellows và Karen Hadaway tưởng_chừng sẽ mãi là một câu_hỏi không có lời giải_đáp , thế nhưng , bằng_chứng DNA được tìm thấy 32 năm sau_đó đã mở_ra hi_vọng tìm lại công_lý cho hai cô bé xấu_số ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1022,39,"Vụ_án tấn_công tình_dục và giết_người xảy_ra trong khu rừng_hoang_vắng gần thành_phố ven_biển Brighton , Anh vào năm 1986 ",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1023,39,"32 năm qua , vụ_án dường_như đã chìm vào quên_lãng khi đáp_án cuối_cùng về tên sát_nhân vẫn còn bỏ_ngỏ thì điều bất_ngờ đã xảy_ra
",2,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1024,39,"Năm đó , Russell Bishop , một thanh_niên hơn 20 tuổi , là kẻ tình_nghi lớn nhất bị bắt_giữ với cáo_buộc đã có hành_vi tấn_công tình_dục và sát_hại 2 bé_gái 9 tuổi Nicola Fellows và Karen Hadaway",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1025,39,"Thế_nhưng , do không có đủ bằng_chứng y_án , Bishop đã được tại_ngoại sau phiên_tòa xét_xử diễn_ra vào năm 1987
",2,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1026,39,"Thế nhưng chính những hành_vi gây tội_ác không_biết điểm dừng và coi_thường pháp_luật của y đã khiến y phải đền_tội cho toàn_bộ những gì y đã làm",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1027,39,"Hình ảnh_bé Nicola Fellows",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1028,39,"Cô bé Karen Hadaway",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1029,39,"Theo đó , sau khi được tha_bổng trong vụ_án Nicola và Karen , Bishop đã quay_lại sống trong một căn_hộ ở khu_vực Brighton",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1030,39,"Tuy nhiên , chưa đầy 3 năm sau , vào tháng 2 năm 1990 , y lại bị_bắt do nghi_vấn có liên_quan đến một vụ bắt_cóc , tấn_công tình_dục đối_với một bé_gái 7 tuổi sống ở Whitehawk , Brighton",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1031,39,"May mắn là cô_bé đã sống_sót và nhận_diện được kẻ đã tấn_công mình ",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1032,39,"Với những bằng_chứng chắc_chắn , Bishop sau_đó đã bị kết_án tù trong một phiên_tòa xét_xử vào cuối tháng 2 năm 1990",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1033,39,"Mộ của Nicola Fellows và Karen Hadaway nằm cạnh nhau",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1034,39,"3 năm trôi_qua , Bishop cũng đã vào tù ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1035,39,"Những tưởng tội_ác mà y đã gây_ra cho Nicola và Karen sẽ đi_vào dĩ_vãng , thế nhưng , toàn_bộ cách_thức gây_án của y đối_với bé_gái 7 tuổi , xâu_chuỗi với những lời_khai không đúng sự_thật của Bishop được ghi_lại đã làm dấy lên những nghi_vấn trong cơ_quan điều_tra , thôi_thúc họ lật lại hồ_sơ vụ_án một lần nữa",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1036,39,"Năm 1987 , người_ta đã dùng đến kỹ_thuật thử_nghiệm DNA , thế nhưng do không đủ điều_kiện nên thử_nghiệm đó chỉ dừng_lại ở giai_đoạn  trứng_nước  ",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1037,39,"Cho đến gần_đây , tận_dụng những gì đã có và tiếp_tục bằng những công_nghệ hiện_đại , các nhà chức_trách cuối_cùng cũng đã thu_được kết quả",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1038,39,"Chân dung tên thủ_phạm Russell Bishop",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1039,39,"     Theo_đó , hồi_đầu tuần_trước , ngày 15 tháng 10 năm 2018 , công_tố_viên Brian Altman đã đệ_trình lên bồi_thẩm đoàn bằng_chứng pháp_y mới chứng_minh một_cách chắc_chắn hung_thủ gây_ra cái_chết của Nicola Fellows và Karen Hadaway 32 năm về trước chính là Bishop",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1040,39,"  Chúng_tôi tìm thấy điểm tương_đồng trong hai vụ_án xảy_ra vào năm 1986 và 1990 mà trong_đó Bishop được xác_định là hung_thủ của vụ_án năm 1990 ",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1041,39,"Ngoài_ra với những bằng_chứng thu_thập được , chúng_tôi có_thể chắc_chắn được kẻ giết Nicola và Karen  ",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1042,39,"Dựng lại diễn_biến vụ_án , cơ_quan cảnh_sát cho_biết nạn_nhân của vụ_án 32 năm về trước , bé Nicola và Karen , là một_đôi bạn thân học cùng trường và cùng sống trên cùng một con phố ở Moulsecoomb , Brighton",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1043,39,"Vào hôm xảy_ra sự_việc , ngày 9 tháng 10 năm 1986 , Nicola và Karen đã rủ nhau ra ngoài chơi sau khi giờ học ở trường kết thúc",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1044,39,"Cả hai cô bé mua khoai_tây chiên và cùng_nhau đến Wild Park , khu_vực nằm_trong khuôn_viên của Công_viên Quốc_gia South Downs , cách nhà khoảng gần 1km ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1045,39,"Và sau_đó không_ai nhìn_thấy hai cô bé nữa",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1046,39,"   Vào hôm xảy_ra vụ_án , ngày 9 tháng 10 năm 1986 , Nicola và Karen đã rủ nhau ra ngoài chơi sau khi giờ học ở trường kết thúc Hôm sau , phối_hợp với cảnh_sát địa_phương , gia_đình Nicola và Karen đã tiến_hành một cuộc tìm_kiếm hai cô_bé ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1047,39,"Bishop , khi đó sống với vợ và con_trai ở một căn_hộ tại Hollingdean , Brighton , cũng thản_nhiên tham_gia buổi tìm_kiếm cùng chú chó Misty của hắn",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1048,39,"Bà Michelle Johnson , mẹ của Karen",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1049,39,"Y đã nói_với mẹ của Karen , chị Michelle , đưa áo_khoác của cô bé cho Misty , nó có_thể tìm_ra dấu_vết dựa_vào mùi hương cơ_thể của cô bé",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1050,39,"Qua lời kể của chị Michelle , Bishop đã từng nói_với chị rằng y đã nhìn_thấy hai cô bé vào tối hôm xảy_ra vụ_án nhưng lúc_đó y có việc phải đi",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1051,39,"Tỏ ra nhiệt_tình , nhưng giữa chừng buổi tìm_kiếm , Bishop đã bỏ_về với lý_do   Nếu tôi tìm thấy hai đứa và có_thể chúng đã chết thì người bị buộc_tội sẽ là tôi  , Bishop nói_với một_viên cảnh sát",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1052,39,"Hình ảnh tên Russell Bishop vào năm 1986",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1053,39,"Sau nhiều nỗ_lực tìm_kiếm , trong một bụi dậm , Nicola và Karen đã được tìm thấy với tình_trạng tử_vong do bị tấn_công tình_dục và bạo_lực ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1054,39,"Thi_thể của Karen nằm chồng lên thi_thể của Nicola và bàn_tay của hai em nắm_chặt nhau
",2,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1055,39,"Một cuộc điều_tra hình_sự đã được mở_ra ngay sau_đó
",2,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1056,39,"Bishop và một số nghi can khác đã bị bắt_giữ và thẩm_vấn ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1057,39,"Tuy_nhiên , do không có đủ bằng_chứng buộc_tội nên Bishop đã được tại_ngoại ngay trong phiên tòa_xét xử",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1058,39,"Thi thể của 2 bé_gái 9 tuổi được tìm thấy tại Công_viên quốc_gia ở Brighton vào ngày 10 tháng 10 năm 1986",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1059,39,"Thế rồi , cái ác phải đền_tội , với những bằng_chứng pháp_y với độ_tin_cậy cao , vụ_án của 32 năm trước mà tên Bishop nghĩ rằng có_thể thoát_tội đã được lật lại , một_lần nữa y phải đối_diện với chính mình trước vành móng ngựa",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1060,39," ( Nguồn  The Sun , The Guardian ) LT   Helino  Trí_thức trẻ   ",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1061,40,"Trong cơn ghen , Bảy đi khắp_nơi để tìm người_tình ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1062,40,"Ngay khi gặp mặt , Bảy yêu_cầu người_tình phải quay_về với hắn ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1063,40,"Khi chị này chống_đối , Bảy rút dao đâm nhiều nhát khiến nạn_nhân gục xuống ",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1064,40,"Đâm người_tình rồi tự_sát
",2,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1065,40,"Sau nhiều ngày không thấy người_tình của mình về_nhà , Phan Văn Bảy ( 39 tuổi , ngụ xã Kiểng_Phước , huyện Gò_Công_Đông , tỉnh Tiền_Giang ) đã nổi cơn ghen nên đi khắp_nơi tìm_kiếm ",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1066,40,"Khi phát_hiện người_tình đang làm_việc tại mộtquán karaoke , Bảy giấu dao trong người rồi phục_kích ở bên ngoài",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1067,40,"Ngay khi chị này vừa bước_ra , Bảy bất_ngờ vung dao đâm nhiều nhát vào người nạn_nhân rồi tìm_cách tự_sát nhưng bất_thành
",2,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1068,40,"Liên quan đến vụ_án trên , thông_tin ban_đầu từ cơ_quan CSĐT cho biết , Bảy và chị Phan Thị Thùy T  ( SN 1990 , ngụ xã Tân_Đông , huyện Gò Công Đông ) chung_sống như vợ_chồng từ nhiều năm nay",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1070,40,"Cách đây vài tháng , vì có_nhiều mâu_thuẫn , chị T  âm_thầm bỏ nhà lên TP.Mỹ Tho kiếm_việc làm ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1073,40,"Sau nhiều ngày chờ_đợi không thấy chị T  trở_về , Bảy đi tìm_kiếm khắp_nơi ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1075,40,"Qua một_số người_quen , Bảy biết chị T  đang làm tiếp viên ở quán karaoke ĐK trên đường Lê_Văn_Phẩm ( phường 5 , TP.Mỹ Tho ) ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1081,40,"Ngay khi biết_được nơi_làm_việc của chị T , chiều 94 , Bảy âm thầm đến trước quán karaoke ĐK   chờ sẵn ",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1085,40,"Vừa thấy chị T đi từ trong quán ra , Bảy bất_ngờ dùng dao đâm nhiều nhát vào người chị T
",2,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1086,40,"Bị tấn_công bất_ngờ , chị T không_kịp trở_tay , nằm_gục trên đường
",2,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1088,40,"Điều đáng nói , sau_khi gây_án , Bảy lấy dao tự đâm ba nhát vào bụng , ngực mình định tự_sát
",2,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1089,40,"Phát_hiện sự_việc , người_dân đã ngăn_cản rồi đưa cả_hai đến bệnh_viện cấp_cứu ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1090,40,"Sau_khi được phẫu_thuật , chị T  đã_qua cơn nguy kịch , riêng Bảy chỉ bị_thương nhẹ ở phần mềm",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1092,40,"Thông tin về vụ_việc trên nhanh_chóng được báo cho Công an TP.Mỹ Tho",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1094,40," Trao_đổi với PV về vụ_án kinh_hoàng trên , anh LX ( nhân_viên quán karaoke ĐK ) cho_biết  Lúc xảy_ra sự_việc khoảng 14h Chị T  và một số người làm cùng đi_ra quán tạp_hóa đối_diện để mua đồ ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1096,40,"Tuy_nhiên , vừa thấy bóng dáng T , Bảy đã xông tới ",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1097,40,"Tại_đây , hai người đã to_tiếng với_nhau Bảy yêu_cầu T  trở về nhà nhưng T  không chịu ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1103,40,"Trước thái_độ của T , Bảy rút dao giấu trong người ra đâm chị này
",2,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1105,40,"Anh X  còn cho_biết thêm  Ngay sau_khi sự_việc xảy_ra , mọi người nhanh_chóng kêu taxi đưa nạn_nhân đến bệnh_viện cấp_cứu ",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1109,40,"Tuy_nhiên , vì chỉ bị_thương thương_nhẹ , nên khi ở trên taxi , Bảy vẫn hung_hăng tìm_cách bóp_cổ T , mặc cho nạn_nhân đang rất đau_đớn
",2,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1111,40,"Điều_đó cho_thấy , Bảy cố_tình sát hại T",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
1113,40,"Bi kịch từ mối_tình_oan nghiệt     Chiều 104 , PV đã tìm đến khoa Hồi_sức ( bệnh_viện Đa_khoa tỉnhTiền Giang ) để tìm_hiểu về nguyên_nhân dẫn đến sự_việc đau_lòng này",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
